Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,City,CLTV,Contract,Device Protection Plan,Gender,Internet Service,Internet Type,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Satisfaction Score,Senior Citizen,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,Churn
42,26,12.6,837,3265,2,1,0,1,2,37.781304,-122.461522,1,100.4,0,3,1,0,0,0,1,1,0,1,38955,1,5,0,1,1,1,42,4303.65,0,529.2,0.0,4832.85,0,1,885,0
48,22,0.0,488,5988,1,0,0,1,1,33.606899,-117.717854,1,30.25,0,1,4,0,0,0,0,1,1,0,48273,1,4,0,0,0,0,12,368.85,0,0.0,0.0,368.85,0,1,531,0
48,28,44.57,74,6247,1,0,1,1,2,37.872902,-122.303708,0,105.2,1,0,0,1,1,0,1,0,0,1,8157,1,3,0,1,1,1,69,7386.05,0,3075.33,0.0,10461.38,0,1,996,0
46,9,0.0,535,2751,2,1,0,1,0,33.783047,-118.1486,0,53.1,0,0,0,0,1,1,1,0,1,0,43467,1,3,0,1,1,0,36,1901.25,0,0.0,0.0,1901.25,0,1,149,0
26,59,11.79,122,3153,0,0,1,1,2,40.946785,-121.719489,1,85.9,0,3,0,3,0,0,0,1,0,1,4552,1,3,0,0,0,1,25,2199.05,0,294.75,0.0,2493.8,1,1,1498,0
48,23,12.48,674,4285,2,1,1,1,1,37.792489,-122.244314,0,79.5,0,2,0,1,1,0,1,0,1,1,41876,1,4,0,1,1,1,66,5196.1,0,823.68,0.0,6019.78,0,1,978,0
25,46,0.0,121,2496,0,0,0,1,1,37.57028,-122.365778,0,34.8,0,0,0,0,0,0,1,0,1,0,40346,0,4,0,0,0,1,3,113.95,0,0.0,0.0,113.95,1,1,841,0
36,22,12.84,732,4116,2,1,0,1,1,39.094102,-123.500853,1,83.6,1,1,4,0,1,1,1,1,1,1,1113,0,3,0,1,1,1,72,5959.3,0,924.48,0.0,6883.78,0,1,1243,0
60,21,27.49,834,2159,0,0,0,1,0,32.677716,-117.047666,1,69.5,1,1,6,0,1,0,1,1,1,1,36351,1,4,0,0,0,1,23,1652.1,0,632.27,16.89,2267.48,0,1,371,0
65,7,28.63,732,5565,0,1,1,1,0,39.094102,-123.500853,0,83.8,0,0,0,4,1,0,1,0,1,1,1113,1,1,1,0,0,0,12,1029.75,80,343.56,44.58,1408.73,0,0,1243,1
23,59,1.67,239,5076,2,1,0,1,2,37.815459,-121.977203,1,115.55,1,0,1,0,1,1,1,1,1,1,32873,1,3,0,1,1,1,72,8312.4,0,120.24,0.0,8432.64,1,1,925,0
71,14,49.85,309,4512,0,0,1,1,2,38.287136,-122.02711,1,100.05,1,0,6,0,0,0,1,1,1,1,77683,1,2,1,1,0,1,66,6871.9,0,3290.1,0.0,10162.0,0,1,927,1
78,17,9.7,500,3591,0,0,1,1,2,33.840524,-118.148403,1,94.7,1,0,0,0,1,1,1,1,1,1,30173,0,1,1,1,1,0,7,673.1,0,67.9,0.0,741.0,0,1,132,1
30,59,0.0,380,5824,0,1,1,1,0,38.921333,-120.897718,0,43.25,0,0,0,0,1,1,1,0,2,0,1140,1,2,0,0,0,0,5,219.0,0,0.0,0.0,219.0,0,1,1327,1
56,17,5.08,397,4370,0,0,1,1,1,41.831901,-123.487478,0,44.9,0,0,0,0,0,0,0,0,0,1,1294,0,4,0,0,0,0,2,111.05,0,10.16,0.0,121.21,0,1,1519,0
61,19,1.67,143,5998,0,0,0,1,2,37.279689,-121.954567,1,69.55,0,2,3,0,0,0,1,1,0,1,44976,0,3,0,0,0,0,3,200.2,0,5.01,33.8,171.41,0,1,1042,0
73,4,45.46,837,3771,2,0,1,1,2,37.801776,-122.402293,1,75.1,1,0,8,0,0,0,1,1,0,1,3337,0,4,1,0,0,0,14,1013.35,0,636.44,0.0,1649.79,0,1,879,0
22,51,0.0,970,4194,0,0,0,1,1,35.939068,-119.043666,0,38.5,0,1,0,0,0,1,1,0,0,0,5868,0,3,0,1,1,0,8,330.8,0,0.0,0.0,330.8,1,1,665,0
55,0,33.47,566,6009,2,0,1,0,3,40.426679,-121.850421,1,19.85,0,1,5,2,0,0,1,1,1,1,598,0,3,0,0,0,0,65,1267.05,0,2175.55,0.0,3442.6,0,0,1533,0
50,16,4.45,1023,3157,0,0,0,1,2,38.192608,-120.957842,1,78.1,0,0,7,0,0,0,1,1,0,1,304,0,4,0,1,1,0,14,1122.4,0,62.3,0.0,1184.7,0,1,1132,0
21,0,32.73,1024,4556,0,0,0,0,3,34.018354,-117.85492,0,25.4,1,1,0,5,0,0,0,0,2,1,45118,0,3,0,0,0,0,1,25.4,0,32.73,0.0,58.13,1,0,276,0
71,20,2.38,441,2535,1,1,1,1,2,33.703976,-117.824172,1,98.7,1,0,1,2,1,0,1,1,0,1,17621,1,3,1,0,0,1,45,4525.8,0,107.1,0.0,4632.9,0,1,515,0
53,20,43.48,195,4302,2,1,1,1,1,39.07116,-122.598542,1,80.8,1,0,1,0,1,1,1,1,0,1,3684,1,4,0,1,1,0,61,4860.85,0,2652.28,17.17,7495.96,0,1,1209,0
56,30,40.47,907,5207,2,0,1,1,1,41.950683,-124.097094,1,74.8,0,0,1,2,0,1,1,1,0,1,2020,1,1,0,1,1,1,65,4820.15,0,2630.55,0.0,7450.7,0,1,1290,1
70,3,0.0,361,5172,0,0,1,1,0,34.167926,-118.267539,1,44.85,0,0,1,0,0,0,1,1,0,0,21990,0,2,1,1,1,1,57,2572.95,0,0.0,12.07,2560.88,0,1,178,1
32,18,16.11,216,4159,1,1,0,1,0,33.833686,-117.513063,0,80.55,1,0,0,0,0,0,0,0,1,1,21911,1,5,0,1,1,1,60,4847.05,0,966.6,0.0,5813.65,0,1,587,0
31,24,8.51,1020,4461,2,1,1,1,2,36.37559,-119.211689,1,90.45,1,3,7,1,1,0,0,1,0,1,30395,1,3,0,0,0,0,72,6565.85,0,612.72,0.0,7178.57,0,1,676,0
61,10,33.11,674,6351,1,1,1,1,2,37.80707,-122.297401,0,110.0,1,0,0,0,0,1,1,0,1,1,21054,1,4,0,1,1,1,65,7138.65,0,2152.15,0.0,9290.8,0,1,979,0
24,48,45.69,947,4344,1,1,1,1,2,34.231053,-118.338307,0,104.0,1,0,0,2,0,1,0,0,0,1,46639,0,3,0,1,1,1,61,6363.45,0,2787.09,0.0,9150.54,1,1,208,0
45,11,0.0,871,5381,0,1,0,1,1,34.031529,-118.491156,0,35.2,0,0,0,4,0,0,1,0,0,0,23559,1,3,0,0,0,0,18,607.3,50,0.0,0.0,657.3,0,0,102,0
27,0,22.01,837,5332,0,0,0,0,3,37.746699,-122.442833,0,20.3,0,0,0,4,0,0,1,0,1,1,27906,0,4,0,0,0,0,13,275.4,0,286.13,0.0,561.53,1,0,893,0
47,14,0.0,500,4667,0,0,1,1,1,33.847755,-118.112532,0,30.5,0,0,0,5,1,0,1,0,1,0,27563,0,1,0,0,0,0,6,208.7,0,0.0,0.0,208.7,0,1,133,1
20,52,21.72,226,3108,0,0,0,1,2,34.097345,-117.906736,0,79.6,0,0,0,5,0,0,1,0,0,1,33817,0,2,0,1,1,0,1,79.6,0,21.72,0.0,101.32,1,1,242,1
38,22,48.2,890,3003,0,0,1,1,1,35.634488,-120.293534,0,59.25,1,0,0,5,0,0,1,0,0,1,1255,0,3,0,0,0,1,8,436.6,0,385.6,0.0,822.2,0,1,717,0
24,53,2.38,339,5922,0,0,1,1,1,36.625792,-119.672483,1,49.55,0,0,6,5,1,0,1,1,0,1,5635,0,5,0,0,0,0,8,393.45,0,19.04,0.0,412.49,1,1,771,0
49,2,16.64,361,5579,0,0,1,1,2,34.162515,-118.203869,0,89.25,0,0,0,0,0,0,1,0,0,1,31297,0,5,0,1,1,1,1,89.25,0,16.64,0.0,105.89,0,1,182,0
60,0,36.14,253,2111,1,0,1,0,3,33.948558,-116.516976,1,19.3,0,0,3,0,0,0,0,1,1,1,22796,0,5,0,0,0,0,23,486.2,0,831.22,0.0,1317.42,0,0,388,0
19,47,40.96,916,6060,2,1,1,1,2,38.25485,-122.461799,1,111.2,1,1,6,0,1,0,1,1,0,1,34314,1,4,0,1,1,1,67,7530.8,0,2744.32,0.0,10275.12,1,1,1249,0
29,48,41.08,326,5334,0,1,1,1,2,34.087558,-117.464096,0,80.55,1,3,0,4,0,0,1,0,1,1,82630,0,5,0,0,0,0,18,1406.65,0,739.44,0.0,2146.09,1,1,436,0
80,3,18.23,1078,4574,2,1,1,1,2,38.888351,-123.239647,0,99.1,0,0,0,2,1,0,1,0,0,1,335,0,4,1,1,1,1,65,6496.15,0,1184.95,0.0,7681.1,0,1,1256,0
42,27,11.5,915,5119,0,0,1,1,2,34.297628,-119.014627,1,80.5,1,0,3,4,1,0,1,1,0,1,2966,0,1,0,0,0,0,11,896.9,0,126.5,0.0,1023.4,0,1,610,1
21,0,29.33,502,4851,0,0,1,0,3,34.712708,-117.889656,0,19.75,0,0,0,0,0,0,0,0,1,1,57794,0,3,0,0,0,0,1,19.75,0,29.33,0.0,49.08,1,0,737,1
67,10,43.19,455,4537,2,1,1,1,0,36.560498,-117.962461,0,81.35,1,0,0,2,1,1,0,0,1,1,71,1,4,1,1,1,0,49,4060.9,0,2116.31,0.0,6177.21,0,1,733,0
45,24,41.74,770,6481,0,0,0,1,2,37.007238,-119.505661,1,98.4,1,0,1,0,1,0,1,1,1,1,1314,0,2,0,1,1,1,53,5149.5,0,2212.22,0.0,7361.72,0,1,788,1
38,11,25.16,53,5246,1,0,0,1,1,34.174493,-117.87068,1,74.7,0,0,10,2,0,1,1,1,1,1,57775,1,4,0,1,1,1,41,3187.65,0,1031.56,0.0,4219.21,0,1,238,0
28,51,13.58,629,3877,1,1,1,1,1,37.051166,-122.056194,1,68.5,1,0,4,0,1,0,0,1,0,1,77,0,4,0,0,0,1,41,2839.95,0,556.78,38.37,3358.36,1,1,1056,0
21,47,0.0,541,3332,0,1,1,1,0,33.994524,-118.149953,1,58.85,0,2,9,5,1,1,0,1,1,0,9805,0,3,0,1,1,1,7,465.7,0,0.0,0.0,465.7,1,1,35,0
23,71,0.0,541,2240,0,1,0,1,1,34.00709,-118.258681,0,47.95,0,0,0,5,0,0,1,0,0,0,101215,0,1,0,1,1,1,6,305.1,0,0.0,0.0,305.1,1,1,8,1
35,9,49.48,146,4293,2,1,1,1,0,39.432127,-121.099287,0,54.15,1,0,0,2,0,0,0,0,1,1,632,0,3,0,0,0,0,59,3116.15,0,2919.32,0.0,6035.47,0,1,1434,0
54,27,0.0,361,4534,0,0,0,1,1,34.167926,-118.267539,0,29.95,0,0,0,5,1,0,0,0,0,0,21990,0,1,0,0,0,0,1,29.95,0,0.0,0.0,29.95,0,1,178,1
71,27,46.11,50,5014,0,0,1,1,2,35.916943,-120.129921,0,90.5,1,0,0,0,0,0,1,0,0,1,14697,1,1,1,0,0,1,22,1910.6,0,1014.42,0.0,2925.02,0,1,623,1
44,0,33.1,984,3772,2,0,1,0,3,36.635661,-120.288644,1,25.05,1,1,9,3,0,0,0,1,1,1,1130,0,3,0,0,0,0,38,963.95,0,1257.8,0.0,2221.75,0,0,799,0
57,3,28.72,837,3091,1,1,1,1,2,37.770533,-122.445121,0,112.2,0,0,0,0,1,1,0,0,1,1,38756,1,3,0,1,1,1,45,5031.85,0,1292.4,0.0,6324.25,0,1,884,0
35,11,13.73,306,4134,0,0,1,1,1,36.301689,-119.018233,0,47.8,0,0,0,5,0,1,1,0,0,1,13333,0,1,0,0,0,0,2,92.45,0,27.46,0.0,119.91,0,1,633,1
28,53,21.26,734,5758,2,0,1,1,2,39.955587,-123.681175,1,108.95,1,0,0,0,1,1,1,1,1,1,200,1,4,0,1,1,1,72,7875.0,0,1530.72,0.0,9405.72,1,1,1297,0
41,18,26.38,338,6481,2,1,1,1,2,33.712036,-117.950113,1,116.05,1,1,5,1,1,1,1,1,0,1,54548,1,3,0,1,1,1,71,8297.5,110,1872.98,42.57,10237.91,0,0,556,0
55,8,9.04,661,2499,1,1,0,1,1,34.15136,-118.364786,0,55.8,0,0,0,4,1,0,0,0,0,1,16996,0,3,0,0,0,0,23,1327.85,0,207.92,0.0,1535.77,0,1,232,0
52,18,0.0,188,4036,2,1,1,1,1,36.596271,-121.442274,1,64.8,0,0,9,0,1,1,1,1,1,0,1140,1,3,0,1,1,1,72,4719.75,0,0.0,0.0,4719.75,0,1,825,0
20,52,35.01,801,2567,0,0,0,1,2,38.688764,-121.457596,0,76.0,1,0,0,0,0,0,0,0,0,1,14010,0,1,0,0,0,0,1,76.0,0,35.01,0.0,111.01,1,1,1356,1
67,15,29.29,579,3336,0,0,0,1,2,35.38381,-119.730885,0,85.8,1,0,0,4,0,0,1,0,1,1,302,0,1,1,1,1,0,20,1727.5,0,585.8,0.0,2313.3,0,1,653,1
76,22,43.51,25,3966,0,1,1,1,2,38.071327,-120.632221,1,104.9,1,0,1,3,0,0,1,1,0,1,4264,1,1,1,1,0,1,32,3351.55,0,1392.32,33.73,4710.14,0,1,1111,1
33,11,17.01,1073,5660,1,0,0,1,1,34.153733,-118.593408,1,53.45,0,2,1,0,1,1,0,1,0,1,25988,0,3,0,0,0,0,57,3053.0,0,969.57,0.0,4022.57,0,1,214,0
30,0,28.1,12,4358,1,0,0,0,3,34.090925,-118.128164,1,19.85,0,0,1,0,0,0,1,1,0,1,54382,0,5,0,0,0,0,50,943.1,0,1405.0,0.0,2348.1,0,0,280,0
73,18,30.3,536,2784,1,1,0,1,1,41.280478,-121.160249,1,71.7,1,0,4,0,1,0,0,1,0,1,386,0,5,1,1,0,0,21,1497.05,100,636.3,0.0,2233.35,0,0,1528,0
58,28,38.94,935,4418,0,0,0,1,1,37.921137,-122.657562,0,45.2,0,3,0,0,0,0,0,0,0,1,781,0,5,0,0,0,0,41,1841.9,0,1596.54,0.0,3438.44,0,1,1032,0
32,30,17.96,315,3226,0,0,1,1,2,35.215731,-119.57013,1,73.85,1,0,1,0,0,0,1,1,0,1,626,0,1,0,0,0,0,16,1284.2,0,287.36,0.0,1571.56,0,1,636,1
52,12,29.39,622,4635,1,1,0,1,2,33.907361,-117.109972,0,98.6,1,0,0,0,1,1,0,0,1,1,12743,0,3,0,0,0,1,53,5311.85,0,1557.67,0.0,6869.52,0,1,494,0
43,14,3.79,834,5955,0,0,1,1,2,32.741852,-117.243453,1,89.7,0,0,1,0,0,0,0,1,1,1,27959,0,4,0,1,1,1,56,4952.95,0,212.24,41.66,5123.53,0,1,348,0
55,13,38.21,843,2978,0,0,1,1,0,37.316146,-121.936285,0,49.8,0,0,0,0,0,1,1,0,1,1,32804,0,3,0,0,0,0,1,49.8,0,38.21,0.0,88.01,0,1,1087,0
42,0,39.77,77,4962,2,0,1,0,3,34.063947,-118.383001,0,20.35,0,0,0,3,0,0,0,0,1,1,8321,0,3,0,0,0,0,27,531.6,0,1073.79,0.0,1605.39,0,0,62,0
46,19,25.63,361,2068,1,1,0,1,1,34.182378,-118.262922,1,90.1,1,0,1,3,1,1,1,1,1,1,9864,1,3,0,1,1,1,26,2312.55,0,666.38,47.79,2931.14,0,1,183,0
47,0,5.28,625,5676,2,0,0,0,3,35.369553,-120.763864,0,26.25,1,0,0,4,0,0,0,0,1,1,10909,0,4,0,0,0,0,22,605.9,0,116.16,0.0,722.06,0,0,705,0
33,0,15.12,953,4323,0,0,1,0,3,40.559177,-120.612113,0,19.8,0,0,0,5,0,0,1,0,2,1,19440,0,1,0,0,0,0,3,58.15,0,45.36,0.0,103.51,0,0,1580,1
48,11,0.0,427,4580,0,0,1,1,1,33.723579,-118.005441,0,25.1,0,0,0,0,0,0,0,0,1,0,58764,0,4,0,0,0,0,17,382.8,0,0.0,0.0,382.8,0,1,527,0
79,22,44.1,563,3669,0,0,1,1,2,38.966713,-123.586412,1,100.6,1,0,6,0,1,0,1,1,0,1,586,0,4,1,1,0,1,33,3270.25,0,1455.3,0.0,4725.55,0,1,1236,0
56,13,16.15,350,3591,0,0,0,1,2,33.786738,-117.982564,0,89.45,0,0,0,0,0,0,1,0,0,1,31428,0,3,0,1,1,1,3,240.45,0,48.45,0.0,288.9,0,1,573,1
42,20,1.76,834,5298,2,1,1,1,2,32.807867,-117.060993,1,108.15,0,3,2,0,1,1,0,1,1,1,25569,1,4,0,1,1,1,62,6825.65,0,109.12,0.0,6934.77,0,1,360,0
28,0,10.23,787,4186,1,0,0,0,3,40.527834,-122.318749,0,20.3,0,3,0,0,0,0,0,0,0,1,30338,0,3,0,0,0,0,37,755.4,0,378.51,0.0,1133.91,1,0,1490,0
66,4,40.0,243,2893,0,1,0,1,2,41.750354,-120.403885,0,90.1,1,0,0,5,0,0,1,0,0,1,104,0,5,1,0,0,1,9,816.8,0,360.0,0.0,1176.8,0,1,1563,0
35,0,3.49,488,4123,0,0,1,0,3,33.606899,-117.717854,0,19.75,0,0,0,0,0,0,0,0,1,1,48273,0,5,0,0,0,0,15,311.6,0,52.35,0.0,363.95,0,0,531,0
74,25,28.72,563,4796,2,1,0,1,2,38.966713,-123.586412,1,114.85,1,0,3,1,1,1,1,1,0,1,586,1,3,1,1,0,1,72,8317.95,0,2067.84,0.0,10385.79,0,1,1236,0
28,0,5.2,346,2894,1,0,1,0,3,33.868316,-117.929029,1,20.1,0,0,1,0,0,0,0,1,1,1,24502,0,3,0,0,0,0,5,85.1,0,26.0,0.0,111.1,1,0,569,0
43,28,9.26,578,2322,1,1,1,1,1,35.666886,-119.186717,1,79.25,1,0,6,0,0,1,0,1,1,1,10781,0,3,0,1,1,1,37,2911.8,0,342.62,0.0,3254.42,0,1,652,0
22,73,42.49,1020,5503,0,0,0,1,2,36.303793,-119.375646,0,106.4,1,0,0,0,0,1,0,0,0,1,44741,1,4,0,1,1,1,30,3211.9,60,1274.7,0.0,4546.6,1,0,669,0
51,0,26.63,685,5084,2,0,1,0,3,34.057256,-117.667677,0,19.35,0,0,0,0,0,0,0,0,1,1,54254,0,3,0,0,0,0,59,1099.6,0,1571.17,14.22,2656.55,0,0,262,1
56,8,26.0,316,3963,0,0,0,1,2,37.089111,-122.062213,0,70.75,0,0,0,0,0,0,0,0,2,1,8728,0,2,0,0,0,0,1,70.75,0,26.0,0.0,96.75,0,1,1047,1
22,82,0.0,690,4296,1,0,1,1,0,41.336354,-124.044354,0,54.55,0,0,0,3,0,1,0,0,1,0,494,1,4,0,1,1,1,26,1362.85,0,0.0,0.0,1362.85,1,1,1282,0
51,15,0.0,820,4481,2,1,0,1,0,38.691607,-121.602284,1,54.2,0,0,1,1,1,0,1,1,0,0,264,0,3,0,1,1,1,72,3937.45,0,0.0,0.0,3937.45,0,1,1418,1
45,0,34.38,414,4823,0,0,1,0,3,34.129677,-117.154277,1,20.0,0,0,10,0,0,0,0,1,2,1,48245,0,4,0,0,0,0,2,38.0,0,68.76,0.0,106.76,0,0,444,0
26,82,37.1,492,4591,0,1,0,1,2,33.705836,-117.318204,1,74.6,0,0,7,0,0,0,1,1,0,1,4546,0,5,0,0,0,0,25,1797.75,0,927.5,0.0,2725.25,1,1,484,0
52,3,20.44,834,6350,1,0,1,1,2,32.787836,-117.232376,0,104.7,1,0,0,1,1,0,1,0,0,1,46086,1,3,0,1,1,1,69,7220.35,0,1410.36,0.0,8630.71,0,1,350,1
48,0,43.71,896,4254,2,0,0,0,3,34.147149,-118.463365,1,20.9,0,3,1,0,0,0,0,1,1,1,22085,0,5,0,0,0,0,53,1146.05,0,2316.63,0.0,3462.68,0,0,220,0
42,9,35.7,297,2704,1,1,1,1,1,39.23754,-120.720196,1,80.0,0,0,1,0,0,1,0,1,1,1,185,1,1,0,1,1,1,39,3182.95,0,1392.3,0.0,4575.25,0,1,1381,1
55,14,42.21,634,5812,0,1,1,1,2,37.419725,-122.062947,1,103.85,1,0,6,2,1,0,1,1,0,1,27822,0,2,0,1,1,1,50,5017.9,0,2110.5,0.0,7128.4,0,1,857,1
47,8,10.53,834,4157,0,0,0,1,2,32.85723,-117.209774,0,90.4,0,0,0,5,0,0,1,0,0,1,34902,0,3,0,1,1,1,2,168.2,0,21.06,0.0,189.26,0,1,362,1
64,0,43.18,541,5029,0,0,0,0,3,33.954017,-118.402447,0,20.2,0,0,0,5,0,0,0,0,1,1,39334,0,5,0,0,0,0,6,123.65,0,259.08,0.0,382.73,0,0,40,0
49,28,19.68,338,4928,1,1,0,1,2,33.712036,-117.950113,0,92.15,1,0,0,1,0,0,1,0,0,1,54548,0,4,0,0,0,1,66,6056.9,0,1298.88,0.0,7355.78,0,1,556,0
68,4,46.24,745,3935,2,1,0,1,2,35.957019,-119.330928,1,85.7,0,0,4,0,0,0,1,1,1,1,4198,0,3,1,0,0,1,26,2067.0,0,1202.24,0.0,3269.24,0,1,655,0
53,10,0.0,541,4307,1,1,1,1,1,34.076259,-118.310715,0,42.3,0,0,0,0,0,1,0,0,0,0,67852,1,3,0,0,0,0,45,1840.75,0,0.0,0.0,1840.75,0,1,2,0
27,0,35.81,832,4862,0,0,0,0,3,37.497915,-122.267361,0,19.45,0,0,0,0,0,0,0,0,0,1,28098,0,4,0,0,0,0,12,227.45,0,429.72,0.0,657.17,1,0,865,0
36,14,0.0,429,4921,2,1,1,1,0,36.217864,-120.080117,0,63.7,0,0,0,1,1,1,1,0,0,0,6918,1,3,0,1,1,1,72,4464.8,0,0.0,0.0,4464.8,0,1,640,0
19,52,43.56,311,4545,0,0,1,1,2,33.362575,-117.299644,0,74.75,0,0,0,5,1,0,1,0,0,1,42239,0,3,0,0,0,0,2,144.8,0,87.12,0.0,231.92,1,1,320,0
61,0,5.01,799,4058,0,0,0,0,3,39.495768,-121.747472,1,20.65,0,1,7,0,0,0,0,1,1,1,74,0,3,0,0,0,0,7,158.95,0,35.07,0.0,194.02,0,0,1475,0
48,0,32.28,963,4052,2,0,1,0,3,32.587557,-116.636816,0,19.7,0,1,0,3,0,0,0,0,1,1,91,0,3,0,0,0,0,27,509.3,0,871.56,0.0,1380.86,0,0,306,0
44,53,0.0,541,4741,0,0,1,1,0,34.057496,-118.413959,1,29.3,0,3,5,2,1,0,0,1,1,0,2527,0,3,0,0,0,0,43,1224.05,0,0.0,0.0,1224.05,0,1,55,0
55,22,34.43,815,4711,1,0,1,1,1,38.784329,-121.373245,0,54.4,0,1,0,3,1,0,1,0,1,1,25418,1,3,0,0,0,0,28,1516.6,0,964.04,0.0,2480.64,0,1,1392,0
44,2,18.9,789,5496,0,1,1,1,2,33.873395,-118.37019,0,90.7,1,0,0,0,1,1,0,0,0,1,37322,0,3,0,0,0,0,62,5586.45,0,1171.8,0.0,6758.25,0,1,89,0
78,5,45.9,427,3327,0,0,1,1,2,33.679659,-118.016195,1,71.8,0,0,1,0,0,0,1,1,0,1,42663,0,1,1,0,0,0,16,1167.8,0,734.4,0.0,1902.2,0,1,528,1
59,17,35.33,834,5135,0,0,0,1,2,32.697098,-117.116587,1,84.4,1,0,1,0,0,0,1,1,0,1,47431,0,1,0,0,0,1,50,4116.15,0,1766.5,0.0,5882.65,0,1,353,1
26,59,36.48,834,2450,0,0,1,1,1,32.961064,-117.134917,0,45.35,0,0,0,0,0,0,1,0,0,1,47224,0,3,0,0,0,0,3,141.5,0,109.44,0.0,250.94,1,1,368,1
30,42,0.0,953,6041,0,1,1,1,1,40.559177,-120.612113,1,54.55,0,0,1,0,0,0,1,1,0,0,19440,1,1,0,1,1,1,55,2978.3,50,0.0,0.0,3028.3,0,0,1580,1
62,15,43.84,820,6082,2,0,1,1,2,38.486938,-121.395805,1,100.55,1,0,5,1,1,1,1,1,0,1,54880,1,5,0,1,1,0,72,7325.1,0,3156.48,0.0,10481.58,0,1,1410,0
70,0,22.92,820,3848,0,0,0,0,3,38.567594,-121.437507,0,19.45,0,0,0,0,0,0,1,0,0,1,15975,0,1,1,0,0,0,1,19.45,0,22.92,0.0,42.37,0,0,1402,1
64,19,1.59,888,5602,0,0,1,1,2,36.527243,-118.594938,1,81.4,1,0,4,2,1,0,0,1,0,1,56,0,5,0,0,0,0,45,3775.85,0,71.55,0.0,3847.4,0,1,659,0
65,2,46.46,647,4914,0,0,1,1,2,34.370378,-118.504118,1,94.55,0,0,8,2,1,0,1,1,0,1,30742,0,3,1,1,1,1,41,3851.45,40,1904.86,0.0,5796.31,0,0,195,0
61,22,0.0,347,6107,2,1,0,1,1,38.493888,-122.777141,1,63.8,0,3,8,0,1,1,1,1,0,0,476,1,4,0,1,1,1,72,4684.3,0,0.0,0.0,4684.3,0,1,1219,0
23,26,14.24,410,4434,1,1,0,1,0,40.198234,-120.18089,0,73.55,1,1,0,4,0,1,0,0,1,1,946,1,3,0,1,1,0,10,693.3,0,142.4,0.0,835.7,1,1,1567,0
52,6,27.88,164,4320,1,1,1,1,0,33.859171,-118.252272,0,64.5,0,0,0,3,1,0,0,0,1,1,25566,0,5,0,0,0,1,30,1929.95,0,836.4,0.0,2766.35,0,0,146,0
45,22,8.48,171,4520,2,0,0,1,2,37.722727,-122.02157,0,84.7,1,0,0,1,0,1,1,0,0,1,13212,1,3,0,0,0,0,72,6185.15,0,610.56,0.0,6795.71,0,1,939,0
41,28,43.33,1077,5328,2,1,0,1,2,33.897253,-117.792202,1,115.25,1,1,1,2,1,1,0,1,1,1,39458,1,5,0,1,1,1,60,6758.45,0,2599.8,11.85,9346.4,0,1,590,0
27,58,37.57,865,2629,0,0,0,1,0,37.348129,-121.98469,0,55.0,0,0,0,0,0,0,1,0,0,1,52986,0,5,0,1,1,0,6,340.4,0,225.42,0.0,565.82,1,1,1061,0
50,26,46.58,733,3624,0,0,1,1,1,33.989524,-118.089299,0,50.25,0,0,0,0,0,0,0,0,0,1,63288,1,1,0,0,0,0,12,593.75,120,558.96,0.0,1272.71,0,0,124,1
27,76,18.33,809,3042,0,1,1,1,2,33.9108,-117.398153,0,72.9,0,0,0,4,0,0,0,0,0,1,46550,0,3,0,0,0,0,11,818.45,0,201.63,0.0,1020.08,1,1,476,0
65,20,2.37,87,2403,1,1,0,1,2,36.798882,-120.019511,0,110.0,1,0,0,0,1,1,1,0,0,1,807,0,1,1,1,1,1,46,4874.8,0,109.02,0.0,4983.82,0,1,757,1
24,27,24.27,381,3103,0,0,0,1,0,41.599978,-122.539381,1,46.3,0,3,7,4,0,0,0,1,0,1,616,0,5,0,0,0,0,15,639.45,0,364.05,0.0,1003.5,1,1,1518,0
30,59,5.74,721,2530,0,1,0,1,1,40.343213,-121.815412,1,55.55,0,2,6,0,1,0,1,1,1,1,433,0,5,0,0,0,0,10,551.3,0,57.4,0.0,608.7,0,1,1543,0
27,42,39.84,1002,4020,0,1,0,1,0,34.105493,-117.660934,0,54.75,0,0,0,0,1,0,1,0,1,1,48827,0,4,0,0,0,0,26,1406.9,0,1035.84,0.0,2442.74,1,1,275,0
74,24,5.77,346,4993,2,1,0,1,1,33.877639,-117.961212,1,89.55,1,0,4,1,1,1,1,1,1,1,46105,1,3,1,1,0,1,72,6448.85,0,415.44,0.0,6864.29,0,1,570,0
42,6,44.52,936,2546,1,1,1,1,1,39.904002,-121.527823,0,90.6,1,0,0,0,1,1,1,0,0,1,28,1,4,0,1,1,1,37,3358.65,0,1647.24,8.96,4996.93,0,1,1478,0
36,20,34.27,79,4478,1,0,0,1,2,40.775272,-123.287414,0,100.05,0,0,0,0,1,1,1,0,1,1,269,0,4,0,1,1,1,54,5299.65,0,1850.58,0.0,7150.23,0,1,1496,0
30,0,22.78,252,3785,0,0,1,0,3,33.889605,-115.257009,0,19.4,0,3,0,0,0,0,1,0,0,1,964,0,2,0,0,0,0,20,374.5,0,455.6,0.0,830.1,0,0,387,1
